"booking id","booking_date_time","distance_travelled","time_taken","commission_base_cost","driver_base_cost","total_tax","total_trip_cost","ratings"
"1426564159","43116.906944444","3","7","15.34","61.36","5.83","83","4"
"1982720125","43272.904861111","19","55","115.43","461.71","43.87","621","3"
"1922343553","43258.052777778","5","20","22.75","90.98","8.64","122","2"
"1867137367","43243.947222222","7","27","26.14","104.56","9.92","141","4"
"1590479098","43168.994444444","8","28","33.35","133.39","12.67","179.41","5"
"1510696259","43144.195833333","2","2","14.62","58.46","5.55","78.63","4"
"1392594656","43105.030555556","6","25","24.82","99.28","9.43","134","4"
"1436146354","43120.154861111","11","6","27.95","111.81","10.62","150","2"
"1429495946","43117.921527778","16","52","44.92","179.68","17.07","242","4"
"OSN_823845927","43115.973611111","2","8.43","9.11","36.43","3.46","49","5"
"1870663370","43245.019444444","2","24","21.03","84.13","7.98","113","4"
"OSN_893294163","43164.911111111","3","24.07","7.43","29.74","2.83","40","4"
"1999288825","43277.025","31","45","76.9","377.6","32.72","487","1"
"1666982723","43192.947222222","2","3","17.1","68.4","6.5","92","3"
"1897620988","43251.967361111","5","28","39.96","159.85","15.18","215","5"
"2010105975","43280.529166667","8","29","38.41","153.64","14.59","207","2"
"1809195368","43229.914583333","11","49","62.08","248.33","23.59","334","4"
"OSN_855256739","43137.895833333","32","91.92","63.34","281.35","25.47","370","5"
"1699551605","43202.883333333","22","56","77.45","309.8","29.43","417","5"
"1545461097","43154.920833333","5","37","30.04","120.17","11.42","161.63","3"
"1755804256","43216.980555556","4","5","26.39","105.58","10.03","142","4"
"1925689395","43258.979166667","14","47","41.38","165.52","15.73","223","3"
"1577950016","43164.9375","6","42","31.68","126.72","12.04","170.44","5"
"1743443210","43213.930555556","30","65","103.42","413.67","39.3","556","5"
"1727953028","43210.600694444","2","5","18.66","74.66","7.09","100","4"
"1781184459","43222.926388889","4","5","18.99","75.94","7.22","102","4"
"2002512410","43278.040277778","22","44","75.72","302.88","28.77","407","4"
"1814338823","43231.095833333","2","3","13.18","52.72","5.01","71","2"
"1669844528","43193.951388889","5","30","27.36","109.44","10.39","147.19","5"
"1604597657","43173.673611111","3","5","17.89","71.56","6.8","96.25","2"
"1721686900","43209.030555556","5","5","18.05","72.18","6.86","97","5"
"1490473258","43137.888888889","2","7","19.3","77.19","7.33","104","5"
"1860553733","43241.9375","27","48","66.73","266.91","25.36","359","5"
"1692848133","43200.898611111","8","37","34.84","139.36","13.24","187.44","1"
"1587051794","43167.895138889","4","8","24.29","97.17","9.23","130.69","2"
"1983045096","43273.063888889","3","15","18.72","74.88","7.1","101","4"
"1542150246","43153.928472222","2","4","14.74","58.95","5.6","79.29","4"
"1558892834","43158.925","7","37","31.96","127.84","12.14","171.94","5"
"1675906717","43195.944444444","6","35","30.28","121.13","11.51","162.92","5"
"1555855249","43157.888888889","5","31","28.25","113","10.74","151.99","4"
"1493723067","43138.924305556","14","52","42.04","168.16","15.98","226","3"
"1555831718","43157.881944444","21","35","70.71","282.86","26.86","380.43","3"
"1784743593","43223.896527778","4","7","27.32","109.27","10.38","147","2"
"1870494678","43244.919444444","1","3","12","48","4.56","65","2"
"1490676618","43137.954861111","2","11","20.49","81.96","7.78","110","5"
"1519405245","43147.104166667","2","3","15.67","62.67","5.95","84.29","4"
"2005471183","43278.909722222","12","55","79.58","318.32","30.24","428","4"
"1890055690","43249.914583333","11","41","51.53","206.13","19.59","277","1"
"1406095571","43109.894444444","7","45","35.54","142.14","13.51","191","5"
"1975114914","43270.969444444","10","39","48.51","194.06","18.43","261","2"
"1609096958","43174.878472222","2","5","17.66","70.63","6.71","95","4"
"1493740839","43138.938194444","6","38","32.15","128.6","12.22","173","3"
"1451452369","43124.904166667","8","42","35.09","140.35","13.34","189","2"
"1851135366","43239.680555556","10","52","43.49","173.98","16.53","234","4"
"2005697324","43279.008333333","1","2","12.28","49.12","4.67","66","4"
"1613322373","43176.005555556","12","37","44.42","177.7","16.89","239.01","5"
"2005462676","43278.904166667","31","90","98.88","430.52","39.33","569","3"
"1833710324","43234.925694444","49","115","149.98","634.92","58.75","844","3"
"1978589082","43271.879166667","5","30","34.2","136.8","13","184","5"
"1942100450","43263.31875","30","59","103.97","485.9","43.01","633","4"
"1751228243","43215.89375","11","47","53.9","215.61","20.48","290","4"
"1635133687","43182.916666667","8","47","43.15","172.61","16.4","232.16","4"
"1679795125","43197.118055556","6","5","24.12","96.48","9.16","129.76","4"
"1789487330","43225.015972222","2","6","20.68","82.72","7.86","111","5"
"1513090049","43144.919444444","2","4","17.54","70.18","6.67","94.39","3"
"1609212751","43174.915972222","7","44","36.8","147.21","13.98","197.99","5"
"1451806207","43125.138888889","8","17","33.22","132.89","12.62","179","3"
"1493816133","43138.973611111","15","49","49.25","196.98","18.72","265","3"
"1653679603","43188.936111111","4","5","19.33","77.32","7.35","104","5"
"1522549203","43147.976388889","16","44","83.38","333.52","31.69","448.59","5"
"1945226010","43263.965972222","3","4","18.8","75.2","7.14","101","4"
"1542199367","43153.950694444","7","34","37.4","149.6","14.21","201.21","4"
"1814305928","43231.042361111","20","47","48.94","195.76","18.6","263","3"
"1500150455","43140.909722222","22","72","105.21","420.82","39.98","566","4"
"1860377997","43241.886111111","30","83","131.23","559.9","51.62","743","1"
"1562273492","43160.04375","1","2","12.4","49.6","4.71","66.71","5"
"1676260845","43196.338888889","12","51","53.16","212.64","20.2","286","4"
"1509713575","43143.804166667","4","0","179.8","719.2","68.32","967.32","5"
"1748085787","43215.397222222","31","122","112.08","448.33","42.59","603","3"
"1496928346","43140.189583333","5","16","20.32","81.28","7.72","109","4"
"1599913775","43171.940972222","20","73","60.6","277.4","24.78","362.78","4"
"1613352233","43176.03125","20","44","49.31","197.24","18.74","265.29","5"
"1590223458","43168.904861111","24","69","66.73","266.91","25.36","359","3"
"1562255912","43160.027083333","1","2","17","68","6.46","91","3"
"1631738558","43181.877083333","3","7","46.44","185.76","17.65","249.85","5"
"1978716595","43271.917361111","31","69","110.77","513.08","45.59","669","3"
"1510418431","43143.920138889","2","5","19.43","77.72","7.39","104.54","4"
"2012768125","43281.055555556","6","5","19.07","76.3","7.25","103","5"
"1605722671","43173.94375","11","60","47.21","188.85","17.94","254","4"
"2008717617","43279.909722222","7","42","62.83","251.3","23.88","338","5"
"1978588973","43271.879166667","30","88","119.7","513.81","47.24","681","5"
"1471755858","43131.90625","7","47","32.86","131.44","12.48","177","5"
"1588976732","43168.66875","25","88","85.38","341.52","32.44","459.34","5"
"1699917570","43203.039583333","6","6","19.12","76.48","7.26","102.86","1"
"1455181261","43126.10625","28","49","82.7","330.81","31.43","445","4"
"1412246842","43112.090972222","12","29","39.13","156.51","14.87","211","4"
"1725719566","43209.920833333","12","34","75.12","300.47","28.54","404","1"
"OSN_838862217","43125.936805556","17","60.15","26.02","104.09","9.88","140","3"
"1870400816","43244.9","10","35","55.02","220.07","20.9","296","5"
"1845075106","43237.95625","27","50","92.75","371","35.25","499","3"
"1643997444","43185.905555556","3","6","21.11","84.46","8.02","113.59","3"
"1945131408","43263.919444444","22","50","78.86","315.45","29.96","424","2"
"1860759464","43242.18125","1","1","12","48","4.56","65","4"
"1539456220","43153.248611111","2","2","18","72","6.84","96.84","4"
"1519253715","43146.951388889","8","38","40.88","163.52","15.54","219.94","4"
"OSN_853822603","43137.050694444","7","28.33","19.2","76.78","7.3","103","5"
"1397815986","43106.901388889","9","60","49.46","197.84","18.79","266","5"
"1886592092","43248.8875","3","7","22.49","89.96","8.55","121","4"
"1785275630","43223.975","16","37","47.94","191.76","18.22","258","2"
"1423817972","43116.011805556","10","40","34.36","137.44","13.05","185","5"
"1650410886","43187.964583333","7","35","35.17","140.67","13.36","189.2","5"
"1545761510","43155.08125","1","2","16.32","65.28","6.2","87.8","2"
"1870732174","43245.1125","9","25","29.03","116.11","11.02","156","5"
"1713950563","43206.959027778","6","33","43.97","175.87","16.7","236.54","4"
"1646961502","43186.904861111","16","47","59.93","239.71","22.78","322.42","5"
"1656719026","43189.897222222","12","50","52.97","211.9","20.13","285","4"
"1773500440","43220.925694444","12","44","61.52","246.1","23.38","331","4"
"1581028719","43166.052777778","4","5","17.2","68.8","6.54","92.54","3"
"1403614938","43108.91875","4","30","24.16","96.64","9.18","130","4"
"1809160262","43229.908333333","8","41","38.29","153.16","14.55","206","5"
"1918378234","43256.905555556","14","49","65.63","262.53","24.94","353","5"
"1599791933","43171.897222222","12","55","42.94","171.74","16.32","231","1"
"1644155356","43185.970833333","20","44","64.31","257.25","24.44","346","5"
"1605607115","43173.900694444","10","38","41.23","164.92","15.67","221.82","5"
"1602728031","43172.917361111","2","5","16.54","66.17","6.29","89","5"
"1516412292","43146.049305556","9","36","36.64","146.55","13.92","197.11","4"
"1925550514","43258.918055556","9","49","60.53","242.1","23.01","326","4"
"1841302421","43236.919444444","4","7","30.48","121.94","11.59","164","3"
"1982855532","43272.933333333","19","47","89.03","356.14","33.84","479","1"
"1545705389","43155.023611111","22","44","79.51","318.02","30.21","427.74","5"
"1471759039","43131.908333333","11","49","38.26","153.04","14.54","206","2"
"1941622420","43262.904166667","20","75","67.8","306.2","27.51","402","4"
"1867017025","43243.904861111","16","47","55.61","222.46","21.13","299","5"
"1469226991","43130.913194444","4","33","31.22","124.9","11.87","168","5"
"1403670790","43108.938888889","12","43","37.42","149.68","14.22","201","5"
"1675809312","43195.908333333","17","51","52.79","246.15","21.81","320.75","3"
"OSN_1041833985","43273.198611111","2","5.85","12.01","48.03","4.56","65","4"
"1423526462","43115.890972222","4","8","22.11","88.46","8.4","119","4"
"1948643900","43264.975","6","32","43.15","172.58","16.4","232","4"
"1390385354","43104.415972222","64","29","295.12","1300.48","118.14","1714","4"
"1596051174","43170.859027778","2","5","16.54","66.17","6.29","89","3"
"1392475991","43104.934722222","21","53","60.02","240.06","22.8","323","5"
"1653488728","43188.888888889","17","67","68.03","307.12","27.61","402.76","5"
"1725296449","43209.849305556","65","158","222.24","923.98","86.2","1232","5"
"1751590263","43216.036111111","4","5","21.56","86.25","8.19","116","3"
"1841438094","43236.981944444","2","2","17.47","69.89","6.63","94","4"
"1978971289","43272.017361111","8","27","32.36","129.44","12.29","174","4"
"1805566175","43229.036111111","6","6","21.03","84.11","8","113","2"
"1609919800","43175.404861111","20","77","65.79","263.15","25","353.94","1"
"1863818230","43243.002777778","2","2","13.38","53.53","5.09","72","1"
"2002317899","43277.905555556","12","48","66.17","264.67","25.14","356","3"
"1583889280","43166.965972222","5","32","25","100","9.5","134.5","3"
"OSN_847615951","43133.061111111","4","10.85","14.22","56.89","5.4","77","5"
"1672963497","43194.997916667","29","46","83.5","333.98","31.74","449.22","3"
"1513239875","43144.991666667","2","3","19.37","77.48","7.36","104.21","5"
"1386625290","43102.895833333","22","43","79","316.01","30.02","425","5"
"1423737173","43115.954861111","2","4","18.69","74.74","7.1","101","3"
"1952332609","43266.070833333","2","3","13.3","53.2","5.05","72","3"
"1533061286","43150.935416667","4","5","26.2","104.8","9.96","140.96","5"
"1484400527","43136.052777778","3","4","19.67","78.66","7.47","106","5"
"1948462501","43264.903472222","16","51","74.34","297.36","28.25","400","4"
"1591005200","43169.413888889","4","25","25.56","102.24","9.71","137.51","5"
"1451356085","43124.877777778","7","33","36.99","147.96","14.06","199","4"
"1403745348","43108.983333333","3","4","19.18","76.7","7.29","103","3"
"1948435775","43264.898611111","14","52","41.92","167.68","15.93","226","5"
"1736320078","43212.520833333","18","50","67.96","271.84","25.82","366","5"
"1875338989","43245.977083333","4","5","30.77","123.1","11.7","166","5"
"1650453960","43187.9875","4","6","17.47","69.89","6.63","93.99","2"
"1960971171","43268.10625","9","18","40.92","163.68","15.54","220","5"
"1725721989","43209.926388889","1","3","17.52","70.06","6.65","94","2"
"1395266640","43106.00625","34","53","101.08","404.32","38.42","544","5"
"1587080223","43167.905555556","3","9","16.6","66.4","6.31","89.31","2"
"1879156891","43246.977083333","5","17","28.37","113.48","10.78","153","5"
"1477425532","43133.894444444","11","55","52.39","209.56","19.91","282","4"
"1703452674","43203.915277778","30","94","91.82","402.29","36.64","530.75","4"
"1605870788","43174.092361111","13","32","43.49","173.98","16.53","234","4"
"1472042159","43132.180555556","8","48","30.94","123.76","11.74","166","2"
"1500472869","43141.00625","5","25","36.55","146.21","13.89","197","3"
"1669905925","43193.995138889","1","1","12","48","4.56","64.56","5"
"2005655403","43278.976388889","1","3","15.06","60.22","5.72","81","5"
"OSN_1048641213","43279.730555556","10","20.83","21.49","85.95","8.17","116","4"
"1474425051","43132.893055556","10","41","38.91","155.62","14.78","209","2"
"1922265134","43257.98125","2","4","13.48","53.92","5.13","73","3"
"1717370688","43207.920833333","11","38","40.71","162.82","15.47","219","3"
"1789513508","43225.021527778","3","4","24.72","98.89","9.39","133","5"
"1606974974","43174.552083333","4","0","105.8","423.2","40.2","569.2","5"
"1519271826","43146.960416667","2","3","13.18","52.72","5.01","70.91","5"
"1941840446","43263.000694444","13","32","41.26","165.06","15.68","222","2"
"1471980983","43132.041666667","1","2","14.38","57.53","5.47","77","4"
"1469421321","43131.047916667","2","3","15.16","60.63","5.76","82","5"
"1648219979","43187.497222222","3","7","19.65","78.62","7.47","105.74","2"
"1755416794","43216.899305556","6","35","48.01","192.05","18.24","258","4"
"1978759269","43271.914583333","11","55","64.13","256.5","24.37","345","2"
"1609266680","43174.938194444","11","38","40.38","161.54","15.35","217.27","3"
"1870366963","43244.885416667","30","63","106.39","495.56","43.93","646","3"
"1451787764","43125.095138889","2","3","14.88","59.53","5.66","80","3"
"1477772494","43134.072222222","13","30","34.73","138.92","13.2","187","3"
"1426533142","43116.898611111","3","28","25.38","101.51","9.65","137","3"
"1893893409","43250.929166667","4","28","28.62","114.5","10.88","154","4"
"1870425646","43244.914583333","4","8","31.42","125.67","11.94","169","3"
"1493741867","43138.939583333","9","30","30.16","120.64","11.46","162","3"
"1781211162","43222.940972222","20","58","57.29","264.14","23.52","345","5"
"1562307871","43160.102777778","8","27","34.15","136.58","12.98","183.71","3"
