booking id,booking_date_time,distance_travelled,time_taken,commission_base_cost,driver_base_cost,total_tax,total_trip_cost,ratings,cluster_kmeans,cluster_gmm
1496705890,43139.945833333,15,54.0,43.6,174.4,16.57,235.0,5,3,4
1429535960,43117.931944444,11,62.0,44.06,176.26,16.74,237.0,5,3,4
1532918006,43150.886111111,3,9.0,21.8,87.2,8.28,117.28,5,3,4
1755546514,43216.936805556,15,59.0,83.0,332.0,31.54,447.0,4,0,1
2005419971,43278.890972222,14,63.0,74.91,334.63,30.21,440.0,2,1,5
1956095526,43266.889583333,19,53.0,105.76,423.05,40.19,569.0,2,1,1
1510328868,43143.890972222,3,9.0,25.17,100.68,9.56,135.41,5,3,4
1978925372,43271.981944444,5,5.0,26.03,104.12,9.9,140.0,4,5,0
1562082312,43159.929861111,13,49.0,40.2,160.8,15.28,216.28,5,3,4
1669921896,43194.013888889,1,2.0,16.54,66.17,6.29,89.0,3,7,0
1890130811,43249.936111111,5,6.0,21.22,84.86,8.06,114.0,3,1,0
1694800656,43201.630555556,12,47.0,75.28,301.11,28.61,405.0,4,0,1
1631964795,43181.954166667,5,6.0,24.35,97.4,9.25,131.0,5,3,0
1429801336,43118.242361111,5,4.0,20.68,82.72,7.86,111.0,2,2,0
1423792104,43115.9875,11,30.0,31.6,126.4,12.01,170.0,4,7,4
1925630265,43258.932638889,2,3.0,17.84,71.38,6.78,96.0,4,5,0
1747067059,43214.893055556,2,5.0,21.38,85.5,8.13,115.0,5,5,0
1583853444,43166.942361111,2,13.0,21.25,85.01,8.08,114.34,4,7,4
1493783303,43138.952777778,3,5.0,20.36,81.44,7.73,110.0,5,3,0
1510569354,43144.002083333,1,2.0,16.81,67.24,6.39,90.44,2,2,0
1487949162,43137.042361111,20,39.0,49.42,197.68,18.78,266.0,2,2,1
1605802219,43173.999305556,2,3.0,16.32,65.28,6.2,87.8,4,7,0
1841452004,43236.9875,12,32.0,39.96,159.85,15.18,215.0,5,5,2
1643978117,43185.897222222,16,48.0,64.12,256.5,24.37,344.99,3,7,1
1605736974,43173.95,10,33.0,38.1,152.42,14.48,205.0,3,7,4
1801672865,43227.895138889,10,56.0,42.57,170.26,16.17,229.0,5,5,4
1599846690,43171.913888889,5,45.0,32.53,130.11,12.37,175.01,4,7,4
1922280824,43257.991666667,5,5.0,17.38,69.52,6.61,94.0,2,1,0
1429657126,43118.006944444,21,47.0,61.08,244.31,23.21,329.0,4,4,1
1676426440,43196.382638889,15,74.0,77.59,310.34,29.48,417.41,3,4,1
OSN_867081497,43146.01875,2,8.73,12.52,50.08,4.75,67.0,4,7,4
1578092301,43165.026388889,1,2.0,15.8,63.2,6.0,85.0,3,7,0
1426508218,43116.901388889,9,37.0,42.83,171.32,16.28,230.0,4,7,4
1743461198,43213.94375,4,29.0,29.52,118.08,11.21,159.0,5,5,4
1809036783,43229.890277778,7,56.0,55.46,221.83,21.07,298.0,5,5,2
1902172112,43253.00625,5,6.0,18.22,72.86,6.92,98.0,4,5,0
1718181407,43208.411111111,20,74.0,92.56,370.22,35.17,497.95,5,0,1
1409218880,43111.108333333,9,19.0,25.18,100.7,9.58,135.0,4,7,4
1948454983,43264.908333333,6,41.0,47.4,189.59,18.01,255.0,4,5,2
1785515527,43224.045138889,19,32.0,135.26,438.94,46.28,620.0,2,1,6
1692867970,43200.90625,10,35.0,45.28,181.14,17.21,243.63,3,1,4
1890063196,43249.915972222,3,9.0,24.35,97.4,9.25,131.0,5,5,2
1710083992,43205.986805556,5,31.0,47.29,189.14,17.97,254.4,4,5,1
1669843763,43193.950694444,3,4.0,19.92,79.68,7.57,107.17,4,7,0
1849108178,43238.976388889,25,49.0,102.51,410.05,38.95,552.0,1,1,1
1870765152,43245.173611111,8,25.0,32.28,129.12,12.27,174.0,1,1,2
1477391475,43133.884027778,3,7.0,20.44,81.76,7.77,110.0,5,3,0
OSN_956562351,43209.904861111,4,45.67,9.84,39.36,3.74,53.0,5,5,1
1403369679,43108.840277778,17,52.0,64.62,258.48,24.55,348.0,5,4,1
1475288259,43133.422916667,10,33.0,45.19,180.74,17.18,243.0,4,7,4
1436103557,43120.077083333,3,4.0,16.5,66.01,6.27,89.0,3,7,0
1723895162,43209.715277778,29,138.0,150.66,552.64,54.76,758.0,3,6,6
2002289932,43277.89375,10,51.0,64.6,258.39,24.54,348.0,5,5,2
1699870783,43202.994444444,2,3.0,13.38,53.53,5.09,72.0,4,5,0
1545699590,43155.026388889,19,38.0,46.8,187.2,17.78,251.78,4,7,1
1493882469,43139.017361111,15,40.0,32.31,129.23,12.28,174.0,4,7,1
1653856203,43189.029166667,6,6.0,19.12,76.48,7.26,102.86,5,3,0
1583829236,43166.931944444,8,38.0,31.0,124.0,11.78,166.78,3,7,4
1542200904,43153.952777778,3,4.0,19.18,76.7,7.29,103.17,4,7,0
1545712706,43155.027083333,4,5.0,23.14,92.57,8.8,124.51,4,7,0
1675779114,43195.907638889,14,57.0,66.98,267.94,25.46,360.38,5,4,1
1656354751,43189.827777778,8,52.0,40.15,160.59,15.26,216.0,4,7,4
1721709221,43209.052777778,6,6.0,19.52,78.07,7.41,105.0,4,5,0
OSN_807422209,43103.920138889,8,24.73,13.94,55.76,5.3,75.0,2,2,1
1666857186,43192.897916667,7,37.0,36.08,144.33,13.71,194.12,3,7,4
1496911590,43140.155555556,5,4.0,22.6,90.42,8.59,122.0,4,7,0
1561931042,43159.890277778,7,38.0,32.96,131.84,12.54,177.34,4,7,4
1647189833,43187.051388889,20,38.0,45.35,181.42,17.23,244.0,2,2,1
1583955754,43166.997916667,1,2.0,15.4,61.6,5.85,82.85,4,7,0
2005433515,43278.888888889,3,7.0,27.7,110.78,10.53,149.0,2,1,0
1409003153,43110.930555556,26,77.0,75.02,300.08,28.5,404.0,4,4,1
1914956647,43255.955555556,30,69.0,162.08,648.33,61.59,872.0,5,0,1
1423571441,43115.905555556,12,52.0,43.82,175.28,16.65,236.0,4,7,4
1982630848,43272.894444444,4,33.0,45.17,180.69,17.18,243.0,1,1,2
1987191282,43274.004166667,3,5.0,28.62,114.5,10.88,154.0,5,5,0
1894056997,43250.988194444,2,16.0,20.24,80.96,7.68,109.0,4,5,2
2008597555,43279.884027778,22,73.0,147.04,588.17,55.88,791.0,5,0,1
1412056947,43111.928472222,21,63.0,55.98,223.92,21.28,301.0,1,2,1
OSN_954682059,43208.965277778,34,109.4,100.09,400.36,38.04,538.0,4,0,5
1952360912,43266.131944444,14,32.0,41.26,165.06,15.68,222.0,4,5,2
1395043015,43105.910416667,8,52.0,38.6,154.38,14.67,208.0,5,3,4
OSN_858123787,43139.883333333,4,29.23,7.43,29.74,2.83,40.0,4,7,1
1978807475,43271.932638889,22,52.0,114.74,458.98,43.6,617.0,4,0,1
1875273272,43245.945833333,16,42.0,119.83,514.31,47.28,681.0,4,0,6
1863778550,43242.975,3,4.0,19.52,78.06,7.41,105.0,5,5,0
1609165182,43174.902777778,31,104.0,102.0,443.0,40.51,585.51,3,4,5
1879307991,43247.111805556,9,34.0,40.75,163.0,15.5,219.0,5,5,2
1971314729,43269.955555556,2,4.0,35.64,142.58,13.55,192.0,4,5,2
1943098010,43263.519444444,30,80.0,87.92,421.67,36.91,547.0,3,0,5
1395216892,43105.975,26,67.0,70.9,283.6,26.94,381.0,4,4,1
1653528504,43188.901388889,5,37.0,35.29,141.18,13.41,189.88,4,7,4
1493807808,43138.966666667,21,49.0,60.51,242.02,23.0,326.0,4,4,1
1672922064,43194.972916667,13,39.0,42.94,171.74,16.32,231.0,5,3,4
1833451342,43234.878472222,31,71.0,97.25,459.0,40.46,597.0,5,0,5
2008712163,43279.911111111,6,47.0,65.61,262.46,24.93,353.0,5,5,2
1522496861,43147.960416667,14,45.0,53.2,212.8,20.22,286.22,4,7,4
OSN_829991511,43119.888194444,32,148.8,64.52,287.82,26.0,378.0,3,4,6
1922218095,43257.948611111,5,6.0,25.62,102.48,9.73,138.0,3,1,0
1403766676,43109.004166667,4,5.0,15.82,63.28,6.01,85.0,4,7,0
1858356699,43241.633333333,26,68.0,73.91,295.65,28.08,398.0,5,0,1
1863626243,43242.905555556,16,44.0,51.82,207.28,19.69,279.0,3,1,2
1667078815,43193.022916667,4,4.0,21.0,84.02,7.98,113.0,3,7,0
1395186581,43105.959722222,3,4.0,19.67,78.66,7.47,106.0,3,7,0
1496837922,43140.027777778,11,23.0,43.07,172.28,16.38,232.0,4,7,4
1902126243,43252.981944444,18,47.0,52.97,211.9,20.13,285.0,3,1,2
OSN_997220181,43234.625,5,48.68,13.35,53.41,5.07,72.0,4,5,1
1872203672,43245.576388889,24,3.0,181.0,724.0,68.78,974.0,4,6,6
1713999642,43206.988888889,4,5.0,16.36,65.42,6.21,88.0,4,5,0
1466637239,43129.946527778,30,75.0,95.84,383.36,36.42,516.0,5,4,1
2005403756,43278.883333333,6,51.0,56.88,227.51,21.62,306.0,5,5,2
1406364903,43110.103472222,10,38.0,31.5,126.01,11.97,169.0,4,7,4
1837680475,43235.948611111,29,73.0,81.38,325.52,30.92,438.0,2,1,1
1454816539,43125.918055556,10,44.0,49.3,197.2,18.73,265.0,5,3,4
1669808052,43193.928472222,3,28.0,22.68,90.7,8.62,122.0,5,3,4
1435808490,43119.919444444,2,7.0,25.86,103.45,9.82,139.0,5,3,0
1412188176,43112.004861111,3,4.0,19.34,77.36,7.35,104.0,5,3,0
1986835224,43273.922916667,29,75.0,207.9,866.58,80.74,1155.0,4,6,6
1814459215,43231.269444444,5,5.0,25.84,103.34,9.82,139.0,3,1,0
1743480529,43213.938194444,13,40.0,46.65,186.62,17.73,251.0,2,1,4
1558839250,43158.911111111,31,86.0,98.08,427.32,39.02,564.42,4,4,5
1389955194,43104.038888889,13,30.0,34.96,139.84,13.28,188.0,4,7,4
1676374036,43196.369444444,10,56.0,41.7,166.79,15.85,224.34,1,2,4
1643995504,43185.904861111,9,34.0,45.71,182.86,17.37,245.94,1,2,4
1886649281,43248.897222222,12,49.0,64.87,259.48,24.65,349.0,5,5,2
1863546824,43242.878472222,30,78.0,92.19,403.78,36.78,533.0,1,1,5
1474632427,43132.991666667,2,3.0,17.67,70.66,6.71,95.0,4,7,0
2002523795,43278.068055556,31,46.0,62.66,320.62,27.31,411.0,5,0,5
1773422264,43220.909027778,0,1.0,18.18,72.71,6.92,98.0,4,5,0
1975124659,43270.977083333,12,35.0,53.16,212.64,20.2,286.0,4,5,2
1558756009,43158.881944444,7,38.0,38.8,155.2,14.74,209.0,4,7,4
1922298478,43258.001388889,18,39.0,50.93,203.72,19.36,274.0,4,5,1
1867190095,43243.98125,12,37.0,47.4,189.59,18.01,255.0,5,5,2
1545523547,43154.942361111,3,6.0,14.98,59.93,5.7,80.61,4,7,0
1403608579,43108.908333333,16,45.0,48.92,195.68,18.59,263.0,3,7,4
1577918035,43164.916666667,3,8.0,21.6,86.4,8.21,116.21,5,3,0
1893715682,43250.896527778,3,31.0,27.7,110.78,10.53,149.0,5,5,2
2012506978,43280.943055556,21,58.0,84.57,338.29,32.13,455.0,5,0,1
1647105965,43186.972222222,26,45.0,68.96,275.84,26.2,371.0,2,2,1
1667063177,43193.005555556,5,5.0,17.47,69.89,6.63,93.99,3,7,0
1755920791,43217.045833333,1,2.0,13.2,52.79,5.02,71.0,5,5,0
1445754858,43123.027777778,2,3.0,18.16,72.62,6.9,98.0,1,2,0
OSN_942343731,43200.904861111,4,50.98,7.25,29.0,2.75,39.0,5,5,1
OSN_864210865,43143.920138889,3,24.3,7.43,29.74,2.83,40.0,5,3,1
1879151881,43246.975694444,50,102.0,202.04,843.16,78.53,1124.0,3,6,6
1925727032,43258.993055556,4,4.0,22.97,91.87,8.72,124.0,3,1,0
1392587605,43105.022916667,9,33.0,36.35,145.41,13.81,196.0,3,7,4
1975133362,43270.985416667,34,85.0,147.64,590.55,56.1,794.0,5,0,1
1886933977,43249.047916667,1,2.0,15.8,63.2,6.0,85.0,2,1,0
1805491799,43228.976388889,12,38.0,51.3,205.21,19.49,276.0,4,5,2
1837387751,43235.879861111,2,5.0,39.59,158.38,15.05,213.0,5,5,2
1415699700,43113.032638889,30,59.0,91.92,367.69,34.93,495.0,5,4,1
1863708176,43242.936805556,6,29.0,29.08,116.32,11.05,156.0,4,5,2
1875581556,43246.198611111,2,3.0,13.38,53.53,5.09,72.0,2,1,0
1487846783,43136.967361111,2,3.0,18.16,72.62,6.9,98.0,4,7,0
1588647926,43168.588888889,9,35.0,41.89,167.56,15.92,225.0,3,7,4
1583851159,43166.934722222,14,44.0,44.72,178.88,16.99,240.59,4,7,4
1406249362,43109.960416667,14,45.0,39.94,159.76,15.18,215.0,4,7,4
1605831553,43174.024305556,1,2.0,15.99,63.94,6.08,86.01,5,3,0
1971234299,43269.926388889,20,50.0,89.72,358.87,34.08,483.0,4,0,1
1849251235,43239.080555556,10,25.0,30.11,120.45,11.44,162.0,4,5,2
1469375827,43130.995138889,6,28.0,25.72,102.88,9.77,138.0,5,3,4
1809462344,43230.038888889,10,32.0,31.97,127.88,12.14,172.0,4,5,2
1785243107,43223.974305556,7,32.0,28.62,114.5,10.88,154.0,4,5,4
1600075005,43172.088888889,1,14.0,15.88,63.52,6.04,85.44,5,3,4
1875026470,43245.90625,30,83.0,87.55,385.18,35.02,508.0,5,0,5
1945190555,43263.945138889,5,6.0,26.39,105.58,10.03,142.0,3,1,0
1650200797,43187.897916667,4,31.0,33.47,133.86,12.71,180.04,3,7,4
1866988631,43243.899305556,19,60.0,50.93,203.72,19.36,274.0,5,5,1
1901797731,43252.893055556,6,37.0,82.4,329.62,31.32,443.0,2,1,1
OSN_1038422797,43269.9375,13,49.77,56.32,225.29,21.4,303.0,5,5,2
1837441419,43235.891666667,2,4.0,28.0,112.01,10.64,151.0,5,5,0
1436097952,43120.068055556,11,34.0,33.28,133.12,12.65,179.0,4,7,4
1662764410,43191.868055556,18,0.0,105.8,423.2,40.2,569.2,4,4,6
1805539421,43229.013194444,2,2.0,18.18,72.73,6.91,98.0,4,5,0
1894096828,43251.013194444,10,30.0,35.69,142.75,13.56,192.0,3,1,2
1667020355,43192.965972222,57,105.0,169.66,713.64,66.22,949.52,2,6,5
2002542565,43278.117361111,12,32.0,47.74,190.96,18.14,257.0,5,5,2
1545594124,43154.968055556,1,1.0,15.0,60.0,5.7,80.7,4,7,0
1451723415,43125.013888889,6,7.0,26.15,104.61,9.94,141.0,4,7,0
1755870307,43217.013888889,2,2.0,17.66,70.63,6.71,95.0,3,1,0
1693041478,43200.984722222,5,6.0,23.42,93.68,8.9,126.0,1,2,0
1875394653,43245.997222222,11,32.0,46.65,186.62,17.73,251.0,4,5,2
1971160997,43269.911111111,7,47.0,50.93,203.72,19.36,274.0,3,1,2
1590064262,43168.876388889,22,53.0,57.17,228.7,21.74,307.61,4,4,1
1669965733,43194.0875,4,4.0,15.52,62.08,5.89,83.49,3,7,0
1555923347,43157.907638889,12,49.0,40.6,162.4,15.43,218.43,5,3,4
1395275101,43106.014583333,2,2.0,13.27,53.09,5.04,71.0,4,7,0
1692916928,43200.916666667,12,51.0,43.72,174.88,16.61,235.21,4,5,4
1463330448,43128.954861111,4,8.0,25.26,101.05,9.6,136.0,5,3,0
1477535415,43133.929166667,2,7.0,14.74,58.96,5.6,79.0,5,3,4
1925468512,43258.888888889,5,30.0,27.36,109.44,10.39,147.0,5,5,2
1971347881,43269.979861111,2,3.0,17.66,70.63,6.71,95.0,5,5,0
1403633895,43108.921527778,31,86.0,101.02,404.08,38.38,543.0,1,2,1
1426811896,43117.083333333,3,3.0,13.2,52.82,5.02,71.0,4,7,0
1513139015,43144.934722222,2,3.0,18.93,75.72,7.2,101.85,5,3,0
1789779893,43225.311805556,3,4.0,19.52,78.06,7.41,105.0,2,1,0
1833577107,43234.894444444,7,47.0,35.69,142.75,13.56,192.0,4,5,4
1952155714,43265.935416667,17,71.0,100.52,402.09,38.2,541.0,2,1,1
1580856103,43165.923611111,20,59.0,58.76,235.04,22.33,316.13,4,4,1
1594886694,43170.629861111,2,3.0,15.99,63.94,6.08,86.01,3,7,0
1653966652,43189.209027778,6,5.0,18.22,72.86,6.92,98.0,3,7,0
1386698966,43102.919444444,13,51.0,53.89,215.58,20.48,290.0,4,7,4
1978870474,43271.95625,2,3.0,23.96,95.82,9.1,129.0,3,1,0
1666868760,43192.902083333,31,74.0,95.68,417.72,38.11,551.51,5,4,5
1889943360,43249.879166667,7,49.0,37.36,149.44,14.19,201.0,2,1,2
1875390242,43245.993055556,2,3.0,23.96,95.82,9.1,129.0,3,1,0
1469509616,43131.215277778,27,52.0,64.41,257.64,24.47,347.0,3,4,1
2005661627,43278.982638889,27,64.0,105.07,420.26,39.92,565.0,4,0,1
1813843011,43230.914583333,31,74.0,114.03,456.1,43.34,613.0,5,0,1
1726007683,43210.057638889,6,6.0,19.12,76.48,7.26,103.0,5,5,0
1986858634,43273.897222222,30,88.0,147.96,626.82,57.97,833.0,5,0,6
1693038618,43200.991666667,24,50.0,67.52,270.08,25.65,363.25,5,0,1
1970917904,43269.865972222,9,52.0,61.52,246.1,23.38,331.0,1,1,2
1841265537,43236.920833333,4,8.0,31.33,125.33,11.91,169.0,4,5,0
2012348365,43280.911805556,4,33.0,55.17,220.66,20.96,297.0,4,5,2
OSN_894697965,43165.884722222,4,41.88,7.43,29.74,2.83,40.0,3,7,1
1583833668,43166.929861111,21,58.0,62.08,248.32,23.59,333.99,4,4,1
1519290861,43146.972916667,2,3.0,17.34,69.36,6.59,93.29,5,3,0
1922347565,43258.058333333,4,5.0,15.8,63.2,6.0,85.0,2,1,0
1487786064,43136.938194444,16,42.0,41.92,167.68,15.93,226.0,4,7,4
1801809034,43227.93125,14,42.0,57.7,230.8,21.93,310.0,4,5,1
1922363539,43258.079861111,1,1.0,12.0,48.0,4.56,65.0,2,1,0
1863616791,43242.900694444,5,9.0,19.77,79.07,7.51,106.0,5,5,2
1644029494,43185.906944444,5,44.0,39.96,159.85,15.18,214.99,5,3,4
1978698664,43271.902777778,8,41.0,47.58,190.34,18.08,256.0,4,5,2
1751239192,43215.913194444,1,16.0,23.64,94.56,8.98,127.0,3,1,4
1672980427,43195.020833333,26,48.0,68.59,274.35,26.07,369.01,2,2,1
OSN_931018131,43192.959027778,2,9.32,7.25,29.0,2.75,39.0,3,7,4
1581026188,43166.047916667,50,103.0,156.0,659.0,61.03,876.03,5,6,5
1897636816,43251.98125,4,6.0,24.46,97.86,9.29,132.0,3,1,0
1469313458,43130.953472222,8,37.0,30.22,120.88,11.48,163.0,4,7,4
1844796220,43237.877777778,5,34.0,28.95,115.79,11.0,156.0,4,5,2
1583884254,43166.952777778,8,33.0,33.08,132.32,12.57,177.97,3,7,4
1672810892,43194.922222222,49,119.0,183.71,769.86,71.56,1025.13,4,6,5
1801789066,43227.940277778,31,53.0,85.22,410.9,35.89,532.0,3,0,5
1594895001,43170.63125,1,3.0,14.5,57.99,5.51,78.0,5,3,0
1403687918,43108.954166667,3,25.0,21.22,84.88,8.06,114.0,3,7,4
1539306297,43153.005555556,2,3.0,19.88,79.5,7.56,107.0,4,7,0
1460511926,43128.016666667,3,4.0,15.28,61.12,5.81,82.0,4,7,0
1590282028,43168.915972222,11,44.0,40.52,162.08,15.39,217.99,4,7,4
1860775861,43242.20625,5,5.0,17.1,68.4,6.5,92.0,3,1,0
1466624574,43129.942361111,16,42.0,41.92,167.68,15.93,226.0,3,7,4
1922033025,43257.888888889,32,66.0,96.96,457.84,40.34,595.0,1,1,5
1669953822,43194.057638889,2,8.0,20.33,81.31,7.72,109.36,3,7,4
1513117150,43144.925,19,49.0,47.86,191.44,18.18,257.48,5,3,1
1643960956,43185.896527778,22,52.0,73.49,293.98,27.93,395.0,4,4,1
OSN_1047984479,43279.015277778,2,10.48,13.07,52.27,4.96,70.0,5,5,2
1922268882,43257.985416667,10,43.0,39.96,159.85,15.18,215.0,1,1,2
1635020360,43182.897916667,16,56.0,65.59,262.36,24.93,352.88,5,4,1
1860359909,43241.894444444,5,35.0,35.5,142.01,13.49,191.0,4,5,2
1801878997,43227.963194444,27,52.0,80.98,323.91,30.78,436.0,4,0,1
1781339433,43223.009027778,7,7.0,24.35,97.4,9.25,131.0,2,1,0
1948657991,43264.98125,18,38.0,75.09,300.37,28.54,404.0,4,0,1
1669692931,43193.891666667,31,66.0,94.08,446.32,39.25,579.65,4,4,5
1432528137,43118.904166667,8,30.0,28.36,113.44,10.78,153.0,4,7,4
1404656770,43109.501388889,7,41.0,34.07,136.27,12.94,183.0,2,2,4
OSN_855959529,43138.515972222,8,41.52,11.23,44.91,4.27,60.0,5,3,1
1925719042,43258.994444444,3,3.0,20.64,82.54,7.85,111.0,4,5,0
1590426176,43168.965972222,3,5.0,21.38,85.5,8.13,115.01,3,7,0
OSN_1045750055,43276.902777778,3,13.33,7.43,29.74,2.83,40.0,5,5,2
OSN_980460049,43223.889583333,5,29.33,21.89,87.54,8.32,118.0,3,1,4
1445800934,43123.099305556,27,50.0,63.84,255.36,24.26,343.0,5,4,1
1542030824,43153.890972222,8,45.0,32.62,130.48,12.39,175.49,5,3,4
1875464612,43246.038194444,7,7.0,20.86,83.44,7.92,112.0,2,1,0
OSN_1032326693,43263.89375,6,56.53,26.74,106.94,10.16,144.0,5,5,2
1789054936,43224.898611111,16,52.0,67.41,269.62,25.61,363.0,4,0,1
1545806667,43155.165277778,11,35.0,34.06,136.24,12.94,183.24,4,7,4
1975102019,43270.965972222,5,5.0,27.7,110.78,10.53,149.0,3,1,0
1577991711,43164.952083333,10,49.0,37.0,148.0,14.06,199.06,2,2,4
OSN_1010876319,43244.896527778,15,49.53,46.84,207.6,18.81,273.0,5,5,5
1999299143,43277.031944444,27,46.0,66.0,264.0,25.08,355.0,5,0,1
1539325668,43153.025,1,2.0,15.13,60.5,5.75,81.38,5,3,0
1689759563,43199.902777778,8,44.0,36.99,147.95,14.06,199.0,5,5,4
1451836307,43125.197222222,27,50.0,63.84,255.36,24.26,343.0,2,2,1
1477570739,43133.932638889,10,29.0,42.81,171.24,16.26,230.0,4,7,4
1925499790,43258.895138889,13,47.0,50.37,201.5,19.15,271.0,5,5,2
1721687073,43209.033333333,30,50.0,77.7,345.78,31.28,455.0,3,0,5
1625834562,43179.975694444,4,7.0,22.72,90.88,8.62,122.22,2,2,0
1653833853,43189.010416667,13,34.0,35.5,142.01,13.49,191.0,3,7,4
1805302178,43228.907638889,9,33.0,55.87,223.5,21.24,301.0,4,5,2
1886876864,43248.988888889,14,35.0,37.36,149.44,14.19,201.0,3,1,2
1415545727,43112.95,12,48.0,38.2,152.8,14.52,206.0,4,7,4
1860307145,43241.876388889,9,52.0,40.01,160.06,15.2,215.0,4,5,2
1743609429,43214.006944444,4,5.0,22.12,88.47,8.4,119.0,5,5,0
1602838266,43172.972222222,6,28.0,31.23,124.9,11.87,168.0,2,2,4
1561947875,43159.898611111,15,57.0,46.46,185.83,17.65,249.94,4,4,4
1516287019,43145.967361111,32,69.0,126.87,567.5,51.22,745.59,3,4,5
1510447480,43143.933333333,2,3.0,17.34,69.36,6.59,93.29,5,3,0
1879212146,43247.004166667,5,5.0,31.97,127.88,12.14,172.0,4,5,0
1519396535,43147.082638889,1,1.0,13.31,53.24,5.06,71.61,3,7,0
1390528957,43104.426388889,7,42.0,58.34,233.36,22.17,314.0,5,3,1
1897571851,43251.945138889,6,43.0,54.28,217.1,20.63,292.0,4,5,2
1894097916,43251.0125,5,5.0,26.21,104.83,9.96,141.0,5,5,0
1412207967,43112.027083333,10,35.0,32.38,129.52,12.31,174.0,3,7,4
1600040571,43172.03125,1,2.0,16.91,67.66,6.42,90.99,5,3,0
1893960214,43250.954861111,4,27.0,22.78,91.12,8.66,123.0,5,5,2
1725484191,43209.882638889,22,65.0,72.46,289.82,27.54,390.0,5,0,1
1490464077,43137.880555556,2,5.0,18.6,74.38,7.07,100.0,5,3,0
1941621479,43262.903472222,14,51.0,49.94,199.78,18.98,269.0,5,5,2
1650320935,43187.922222222,11,37.0,46.35,185.4,17.62,249.37,2,2,4
1392517705,43104.972222222,13,42.0,38.44,153.76,14.61,207.0,5,3,4
1536308281,43152.061111111,10,32.0,33.4,133.6,12.69,179.69,3,7,4
1801621223,43227.892361111,2,6.0,19.24,76.95,7.31,104.0,5,5,0
1435748291,43119.910416667,2,38.0,38.83,155.3,14.74,209.0,5,3,4
1833673006,43234.913888889,32,83.0,113.75,490.02,44.97,649.0,5,0,5
1635032930,43182.897916667,9,38.0,44.35,177.4,16.85,238.6,4,7,4
1650799598,43188.35,9,37.0,39.78,159.1,15.12,214.0,3,7,4
1897642413,43251.976388889,3,5.0,19.32,77.27,7.34,104.0,4,5,0
1644180887,43185.982638889,7,7.0,20.62,82.5,7.84,110.96,2,2,0
1922316732,43258.013888889,3,4.0,18.96,75.84,7.2,102.0,5,5,0
1918269116,43256.8875,31,68.0,101.9,477.62,42.22,622.0,3,0,5
1930041650,43259.991666667,49,96.0,216.0,899.0,83.83,1199.0,3,6,6
OSN_838822573,43125.909027778,2,26.72,8.36,33.46,3.18,45.0,5,3,1
1609094617,43174.877777778,21,51.0,60.62,242.47,23.04,326.13,5,4,1
1905385035,43254.247222222,17,42.0,62.12,248.48,23.6,334.0,5,5,1
1717303296,43207.90625,41,90.0,121.0,518.99,47.72,687.71,5,0,5
2012802940,43281.105555556,8,25.0,31.96,127.84,12.14,172.0,4,5,2
1652444638,43188.738888889,7,34.0,33.46,133.82,12.71,179.99,4,7,4
1915119202,43256.140277778,2,18.0,16.84,67.36,6.4,91.0,4,5,2
1510354207,43143.903472222,10,38.0,46.38,185.52,17.63,249.53,5,3,4
1426564159,43116.906944444,3,7.0,15.34,61.36,5.83,83.0,4,7,0
1982720125,43272.904861111,19,55.0,115.43,461.71,43.87,621.0,3,0,1
1922343553,43258.052777778,5,20.0,22.75,90.98,8.64,122.0,2,1,2
1867137367,43243.947222222,7,27.0,26.14,104.56,9.92,141.0,4,5,2
1590479098,43168.994444444,8,28.0,33.35,133.39,12.67,179.41,5,3,4
1510696259,43144.195833333,2,2.0,14.62,58.46,5.55,78.63,4,7,0
1392594656,43105.030555556,6,25.0,24.82,99.28,9.43,134.0,4,7,4
1436146354,43120.154861111,11,6.0,27.95,111.81,10.62,150.0,2,2,4
1429495946,43117.921527778,16,52.0,44.92,179.68,17.07,242.0,4,7,4
OSN_823845927,43115.973611111,2,8.43,9.11,36.43,3.46,49.0,5,3,4
1870663370,43245.019444444,2,24.0,21.03,84.13,7.98,113.0,4,5,2
OSN_893294163,43164.911111111,3,24.07,7.43,29.74,2.83,40.0,4,7,1
1999288825,43277.025,31,45.0,76.9,377.6,32.72,487.0,1,1,5
1666982723,43192.947222222,2,3.0,17.1,68.4,6.5,92.0,3,7,0
1897620988,43251.967361111,5,28.0,39.96,159.85,15.18,215.0,5,5,2
2010105975,43280.529166667,8,29.0,38.41,153.64,14.59,207.0,2,1,2
1809195368,43229.914583333,11,49.0,62.08,248.33,23.59,334.0,4,5,2
OSN_855256739,43137.895833333,32,91.92,63.34,281.35,25.47,370.0,5,4,5
1699551605,43202.883333333,22,56.0,77.45,309.8,29.43,417.0,5,0,1
1545461097,43154.920833333,5,37.0,30.04,120.17,11.42,161.63,3,7,4
1755804256,43216.980555556,4,5.0,26.39,105.58,10.03,142.0,4,5,0
1925689395,43258.979166667,14,47.0,41.38,165.52,15.73,223.0,3,1,2
1577950016,43164.9375,6,42.0,31.68,126.72,12.04,170.44,5,3,4
1743443210,43213.930555556,30,65.0,103.42,413.67,39.3,556.0,5,0,1
1727953028,43210.600694444,2,5.0,18.66,74.66,7.09,100.0,4,5,0
1781184459,43222.926388889,4,5.0,18.99,75.94,7.22,102.0,4,5,0
