City,Zone,Week Number,Day,4 hour windows,Date,Time stamp date,Demand,Fulfilment %,Avg. Price,Avg. Trip Size,Cancellation % (Total),Driver Cancellation%,Customer Cancellation %,Avg. ETA,
Bengaluru,Zone 6,1,6,00:00 to 04:00,02-07-2019,02/07/2019 01:02:59,1991,69,195,8,23.6,4.5,19.1,11.8,
Bengaluru,Zone 6,1,6,04:00 to 08.00,02-07-2019,02/07/2019 06:05:33,1989,69,96,15,31.7,6.1,25.6,9.4,
Bengaluru,Zone 6,1,6,08:00 to 12:00,02-07-2019,02/07/2019 09:43:34,1978,72,177,18,28.4,5.5,22.9,14.1,
Bengaluru,Zone 6,1,6,12:00 to 16:00,02-07-2019,02/07/2019 15:53:21,1946,73,95,12,32.8,6.3,26.5,14.5,
Bengaluru,Zone 6,1,6,16:00 to 20:00,02-07-2019,02/07/2019 17:46:08,1945,73,169,15,24.6,4.7,19.9,15.9,
Bengaluru,Zone 6,1,6,20:00 to 00:00,02-07-2019,02/07/2019 23:33:32,2079,74,202,18,33.2,6.4,26.8,10.8,
Bengaluru,Zone 6,1,7,00:00 to 04:00,03-07-2019,03/07/2019 02:14:59,1917,70,192,9,24.9,4.8,20.1,15.0,
Bengaluru,Zone 6,1,7,04:00 to 08.00,03-07-2019,03/07/2019 05:54:01,1922,73,102,9,25.0,4.8,20.2,15.3,
Bengaluru,Zone 6,1,7,08:00 to 12:00,03-07-2019,03/07/2019 10:07:34,1971,67,180,13,32.8,6.3,26.5,14.4,
Bengaluru,Zone 6,1,7,12:00 to 16:00,03-07-2019,03/07/2019 14:38:14,1994,68,92,14,33.8,6.5,27.3,14.7,
Bengaluru,Zone 6,1,7,16:00 to 20:00,03-07-2019,03/07/2019 16:29:40,1931,67,176,14,24.3,4.7,19.6,15.8,
Bengaluru,Zone 6,1,7,20:00 to 00:00,03-07-2019,03/07/2019 21:44:06,2067,75,205,15,32.8,6.3,26.5,10.7,
Bengaluru,Zone 7,1,1,00:00 to 04:00,27-06-2019,27/06/2019 01:46:43,2026,72,193,11,23.7,4.6,19.1,15.6,
Bengaluru,Zone 7,1,1,04:00 to 08.00,27-06-2019,27/06/2019 05:45:45,1930,68,100,13,25.3,4.9,20.5,13.6,
Bengaluru,Zone 7,1,1,08:00 to 12:00,27-06-2019,27/06/2019 09:57:01,2010,66,179,9,25.7,5.0,20.8,9.7,
Bengaluru,Zone 7,1,1,12:00 to 16:00,27-06-2019,27/06/2019 12:42:46,2021,69,91,9,26.1,5.0,21.1,9.8,
Bengaluru,Zone 7,1,1,16:00 to 20:00,27-06-2019,27/06/2019 16:34:06,2020,72,173,10,23.9,4.6,19.3,13.6,
Bengaluru,Zone 7,1,1,20:00 to 00:00,27-06-2019,27/06/2019 21:47:48,2046,75,206,14,24.7,4.8,19.9,11.0,
Bengaluru,Zone 7,1,2,00:00 to 04:00,28-06-2019,28/06/2019 03:32:53,2024,67,195,8,26.1,5.0,21.1,10.4,
Bengaluru,Zone 7,1,2,04:00 to 08.00,28-06-2019,28/06/2019 06:37:20,2018,70,104,9,23.6,4.5,19.0,9.3,
Bengaluru,Zone 7,1,2,08:00 to 12:00,28-06-2019,28/06/2019 09:53:24,1996,66,165,14,25.3,4.9,20.5,16.0,
Bengaluru,Zone 7,1,2,12:00 to 16:00,28-06-2019,28/06/2019 12:02:52,1925,70,104,14,23.6,4.5,19.0,11.6,
Bengaluru,Zone 7,1,2,16:00 to 20:00,28-06-2019,28/06/2019 16:46:56,1966,67,179,8,26.9,5.2,21.8,15.4,
Bengaluru,Zone 7,1,2,20:00 to 00:00,28-06-2019,28/06/2019 22:24:53,1916,73,201,14,26.9,5.2,21.7,9.1,
Bengaluru,Zone 7,1,4,00:00 to 04:00,30-06-2019,30/06/2019 00:00:07,1995,67,193,12,26.2,5.0,21.2,14.2,
Bengaluru,Zone 7,1,4,04:00 to 08.00,30-06-2019,30/06/2019 07:14:53,2067,73,97,9,23.6,4.5,19.0,14.7,
Bengaluru,Zone 7,1,4,08:00 to 12:00,30-06-2019,30/06/2019 08:54:40,1981,67,166,13,25.3,4.9,20.4,12.3,
Bengaluru,Zone 7,1,4,12:00 to 16:00,30-06-2019,30/06/2019 15:15:45,1938,75,90,9,22.4,4.3,18.1,11.9,
Bengaluru,Zone 7,1,4,16:00 to 20:00,30-06-2019,30/06/2019 18:21:00,2024,66,168,15,24.6,4.7,19.8,9.6,
Bengaluru,Zone 7,1,4,20:00 to 00:00,30-06-2019,30/06/2019 23:02:32,2022,66,208,14,23.5,4.5,19.0,14.8,
Bengaluru,Zone 7,1,4,00:00 to 04:00,30-06-2019,30/06/2019 03:53:11,1966,66,197,8,27.6,5.3,22.3,9.3,
Bengaluru,Zone 7,1,4,04:00 to 08.00,30-06-2019,30/06/2019 07:10:07,2027,75,87,10,26.9,5.2,21.7,14.6,
Bengaluru,Zone 7,1,4,08:00 to 12:00,30-06-2019,30/06/2019 09:25:51,1919,67,166,15,24.3,4.7,19.7,9.7,
Bengaluru,Zone 7,1,4,12:00 to 16:00,30-06-2019,30/06/2019 12:26:06,1931,67,96,15,23.9,4.6,19.3,12.2,
Bengaluru,Zone 7,1,4,16:00 to 20:00,30-06-2019,30/06/2019 19:08:31,1993,72,167,8,27.2,5.2,22.0,13.7,
Bengaluru,Zone 7,1,4,20:00 to 00:00,30-06-2019,30/06/2019 21:37:21,1982,75,203,12,27.5,5.3,22.2,9.1,
Bengaluru,Zone 7,1,5,00:00 to 04:00,01-07-2019,01/07/2019 01:27:21,2069,66,198,8,27.8,5.4,22.5,11.0,
Bengaluru,Zone 7,1,5,04:00 to 08.00,01-07-2019,01/07/2019 07:55:40,2080,70,97,10,27.3,5.3,22.1,13.8,
Bengaluru,Zone 7,1,5,08:00 to 12:00,01-07-2019,01/07/2019 10:34:05,1942,68,175,9,23.1,4.5,18.7,10.6,
Bengaluru,Zone 7,1,5,12:00 to 16:00,01-07-2019,01/07/2019 15:34:29,1941,68,100,12,22.6,4.3,18.2,9.0,
Bengaluru,Zone 7,1,5,16:00 to 20:00,01-07-2019,01/07/2019 16:28:15,1980,67,165,8,23.6,4.5,19.1,15.7,
Bengaluru,Zone 7,1,5,20:00 to 00:00,01-07-2019,01/07/2019 23:09:17,1908,75,207,14,23.4,4.5,18.9,14.7,
Bengaluru,Zone 7,1,6,00:00 to 04:00,02-07-2019,02/07/2019 03:42:31,2066,72,196,10,24.5,4.7,19.8,12.9,
Bengaluru,Zone 7,1,6,04:00 to 08.00,02-07-2019,02/07/2019 05:36:42,1959,67,96,8,23.0,4.4,18.6,15.7,
Bengaluru,Zone 7,1,6,08:00 to 12:00,02-07-2019,02/07/2019 10:43:17,2000,74,165,9,26.7,5.1,21.6,10.7,
Bengaluru,Zone 7,1,6,12:00 to 16:00,02-07-2019,02/07/2019 13:03:13,1987,66,99,13,23.5,4.5,19.0,11.4,
Bengaluru,Zone 7,1,6,16:00 to 20:00,02-07-2019,02/07/2019 17:36:02,1904,66,180,13,24.8,4.8,20.1,9.8,
Bengaluru,Zone 7,1,6,20:00 to 00:00,02-07-2019,02/07/2019 20:57:59,1926,66,200,10,22.9,4.4,18.5,14.5,
Bengaluru,Zone 7,1,7,00:00 to 04:00,03-07-2019,03/07/2019 03:43:46,1947,68,190,12,27.9,5.4,22.5,14.2,
Bengaluru,Zone 7,1,7,04:00 to 08.00,03-07-2019,03/07/2019 07:29:55,2040,68,85,12,25.1,4.8,20.2,12.6,
Bengaluru,Zone 7,1,7,08:00 to 12:00,03-07-2019,03/07/2019 11:17:20,1951,73,177,11,26.9,5.2,21.7,15.7,
Bengaluru,Zone 7,1,7,12:00 to 16:00,03-07-2019,03/07/2019 14:22:27,2062,75,93,9,25.4,4.9,20.5,11.3,
Bengaluru,Zone 7,1,7,16:00 to 20:00,03-07-2019,03/07/2019 16:22:30,1925,71,179,9,24.1,4.6,19.5,9.6,
Bengaluru,Zone 7,1,7,20:00 to 00:00,03-07-2019,03/07/2019 20:37:55,1945,73,209,11,27.1,5.2,21.9,15.8,
Bengaluru,Zone 8,1,1,00:00 to 04:00,27-06-2019,27/06/2019 02:05:27,1961,73,190,11,25.2,4.9,20.4,13.1,
Bengaluru,Zone 8,1,1,04:00 to 08.00,27-06-2019,27/06/2019 07:17:16,1907,69,101,10,33.4,6.4,27.0,13.4,
Bengaluru,Zone 8,1,1,08:00 to 12:00,27-06-2019,27/06/2019 11:22:18,1999,72,168,17,34.7,6.7,28.0,16.9,
Bengaluru,Zone 8,1,1,12:00 to 16:00,27-06-2019,27/06/2019 13:54:46,1996,71,95,15,26.3,5.1,21.2,17.8,
Bengaluru,Zone 8,1,1,16:00 to 20:00,27-06-2019,27/06/2019 19:27:01,1980,71,168,12,31.1,6.0,25.1,13.3,
Bengaluru,Zone 8,1,1,20:00 to 00:00,27-06-2019,27/06/2019 22:11:27,2025,72,206,18,32.9,6.3,26.6,16.6,
Bengaluru,Zone 8,1,2,00:00 to 04:00,28-06-2019,28/06/2019 00:42:53,2006,73,200,10,25.3,4.9,20.5,17.6,
Bengaluru,Zone 8,1,2,04:00 to 08.00,28-06-2019,28/06/2019 06:43:31,2008,72,96,15,23.5,4.5,19.0,16.9,
Bengaluru,Zone 8,1,2,08:00 to 12:00,28-06-2019,28/06/2019 10:21:22,2056,71,166,18,29.4,5.7,23.7,18.6,
Bengaluru,Zone 8,1,2,12:00 to 16:00,28-06-2019,28/06/2019 12:27:23,2049,74,103,13,31.1,6.0,25.1,17.8,
Bengaluru,Zone 8,1,2,16:00 to 20:00,28-06-2019,28/06/2019 19:04:30,2090,75,176,8,34.1,6.6,27.5,15.8,
Bengaluru,Zone 8,1,2,20:00 to 00:00,28-06-2019,28/06/2019 22:18:14,1952,74,203,18,28.8,5.5,23.2,17.7,
Bengaluru,Zone 8,1,4,00:00 to 04:00,30-06-2019,30/06/2019 01:44:55,1940,73,194,16,27.2,5.2,22.0,17.2,
Bengaluru,Zone 8,1,4,04:00 to 08.00,30-06-2019,30/06/2019 06:10:23,2080,71,101,11,25.7,5.0,20.8,16.5,
Bengaluru,Zone 8,1,4,08:00 to 12:00,30-06-2019,30/06/2019 09:19:31,2061,75,179,12,24.2,4.7,19.5,14.5,
Bengaluru,Zone 8,1,4,12:00 to 16:00,30-06-2019,30/06/2019 13:10:30,1998,74,93,9,34.7,6.7,28.0,14.6,
Bengaluru,Zone 8,1,4,16:00 to 20:00,30-06-2019,30/06/2019 17:28:47,2047,68,173,12,31.3,6.0,25.3,13.9,
Bengaluru,Zone 8,1,4,20:00 to 00:00,30-06-2019,30/06/2019 23:47:38,2097,68,200,18,26.1,5.0,21.1,15.8,
Bengaluru,Zone 8,1,4,00:00 to 04:00,30-06-2019,30/06/2019 02:15:39,2045,68,195,13,25.8,5.0,20.8,18.5,
Bengaluru,Zone 8,1,4,04:00 to 08.00,30-06-2019,30/06/2019 04:07:02,1941,68,100,8,34.9,6.7,28.2,16.4,
Bengaluru,Zone 8,1,4,08:00 to 12:00,30-06-2019,30/06/2019 10:39:32,1919,72,179,10,24.2,4.7,19.5,16.0,
Bengaluru,Zone 8,1,4,12:00 to 16:00,30-06-2019,30/06/2019 12:09:24,1909,71,90,16,29.6,5.7,23.9,18.9,
Bengaluru,Zone 8,1,4,16:00 to 20:00,30-06-2019,30/06/2019 18:14:32,2088,69,161,9,29.6,5.7,23.9,17.5,
Bengaluru,Zone 8,1,4,20:00 to 00:00,30-06-2019,30/06/2019 23:30:29,2058,71,206,10,32.5,6.3,26.3,13.8,
Bengaluru,Zone 8,1,5,00:00 to 04:00,01-07-2019,01/07/2019 02:43:22,2053,74,191,9,30.6,5.9,24.7,17.8,
Bengaluru,Zone 8,1,5,04:00 to 08.00,01-07-2019,01/07/2019 07:36:59,2089,74,92,10,28.7,5.5,23.2,13.3,
Bengaluru,Zone 8,1,5,08:00 to 12:00,01-07-2019,01/07/2019 10:16:41,1904,72,171,18,30.8,5.9,24.9,14.2,
Bengaluru,Zone 8,1,5,12:00 to 16:00,01-07-2019,01/07/2019 13:26:57,2070,74,100,13,25.3,4.9,20.5,17.2,
Bengaluru,Zone 8,1,5,16:00 to 20:00,01-07-2019,01/07/2019 18:01:24,1942,69,167,8,24.7,4.8,19.9,14.1,
Bengaluru,Zone 8,1,5,20:00 to 00:00,01-07-2019,01/07/2019 22:33:26,2025,68,205,8,26.4,5.1,21.3,15.6,
Bengaluru,Zone 8,1,6,00:00 to 04:00,02-07-2019,02/07/2019 03:24:32,2025,69,191,14,33.0,6.4,26.7,15.1,
Bengaluru,Zone 8,1,6,04:00 to 08.00,02-07-2019,02/07/2019 04:56:50,1974,74,89,11,27.0,5.2,21.8,15.1,
Bengaluru,Zone 8,1,6,08:00 to 12:00,02-07-2019,02/07/2019 08:41:06,1902,70,180,9,27.2,5.2,22.0,15.6,
Bengaluru,Zone 8,1,6,12:00 to 16:00,02-07-2019,02/07/2019 12:26:38,2001,71,103,10,26.6,5.1,21.5,14.7,
Bengaluru,Zone 8,1,6,16:00 to 20:00,02-07-2019,02/07/2019 17:44:30,1905,71,163,12,33.3,6.4,26.9,13.1,
Bengaluru,Zone 8,1,6,20:00 to 00:00,02-07-2019,02/07/2019 20:34:26,1969,74,208,11,31.2,6.0,25.2,13.4,
Bengaluru,Zone 8,1,7,00:00 to 04:00,03-07-2019,03/07/2019 03:53:18,2055,72,195,12,24.5,4.7,19.8,15.6,
Bengaluru,Zone 8,1,7,04:00 to 08.00,03-07-2019,03/07/2019 07:13:38,1970,74,103,14,27.9,5.4,22.5,15.6,
Bengaluru,Zone 8,1,7,08:00 to 12:00,03-07-2019,03/07/2019 11:37:27,1990,68,172,11,27.8,5.3,22.4,19.0,
Bengaluru,Zone 8,1,7,12:00 to 16:00,03-07-2019,03/07/2019 13:00:44,1972,67,98,10,32.4,6.2,26.2,14.5,
Bengaluru,Zone 8,1,7,16:00 to 20:00,03-07-2019,03/07/2019 19:31:43,2049,67,171,8,30.8,5.9,24.9,18.8,
Bengaluru,Zone 8,1,7,20:00 to 00:00,03-07-2019,03/07/2019 20:55:13,2071,68,202,12,32.1,6.2,25.9,16.8,
Bengaluru,Zone 9,1,1,00:00 to 04:00,27-06-2019,27/06/2019 03:14:09,2004,68,197,18,28.2,5.4,22.8,12.1,
Bengaluru,Zone 9,1,1,04:00 to 08.00,27-06-2019,27/06/2019 05:37:24,2024,68,95,12,28.3,5.4,22.8,10.2,
Bengaluru,Zone 9,1,1,08:00 to 12:00,27-06-2019,27/06/2019 11:37:50,1928,68,170,8,34.4,6.6,27.8,10.0,
Bengaluru,Zone 9,1,1,12:00 to 16:00,27-06-2019,27/06/2019 13:56:15,1937,66,92,14,34.0,6.5,27.4,14.9,
Bengaluru,Zone 9,1,1,16:00 to 20:00,27-06-2019,27/06/2019 16:18:26,1974,72,176,17,23.1,4.4,18.7,13.6,
Bengaluru,Zone 9,1,1,20:00 to 00:00,27-06-2019,27/06/2019 21:13:51,2070,72,206,17,24.0,4.6,19.4,13.9,
Bengaluru,Zone 9,1,2,00:00 to 04:00,28-06-2019,28/06/2019 00:28:58,2077,71,192,13,29.3,5.6,23.7,13.7,
Bengaluru,Zone 9,1,2,04:00 to 08.00,28-06-2019,28/06/2019 04:41:49,1917,73,100,16,29.5,5.7,23.8,12.4,
Bengaluru,Zone 9,1,2,08:00 to 12:00,28-06-2019,28/06/2019 08:27:10,1959,75,177,12,28.2,5.4,22.8,15.9,
Bengaluru,Zone 9,1,2,12:00 to 16:00,28-06-2019,28/06/2019 13:00:35,1907,73,105,9,24.6,4.7,19.9,12.1,
Bengaluru,Zone 9,1,2,16:00 to 20:00,28-06-2019,28/06/2019 18:41:23,2076,66,178,12,27.0,5.2,21.8,11.1,
Bengaluru,Zone 9,1,2,20:00 to 00:00,28-06-2019,28/06/2019 22:18:59,1920,73,203,9,34.8,6.7,28.1,10.5,
Bengaluru,Zone 9,1,4,00:00 to 04:00,30-06-2019,30/06/2019 00:55:46,2020,69,196,8,31.6,6.1,25.5,14.3,
Bengaluru,Zone 9,1,4,04:00 to 08.00,30-06-2019,30/06/2019 07:35:42,1940,72,97,9,27.8,5.3,22.4,10.0,
Bengaluru,Zone 9,1,4,08:00 to 12:00,30-06-2019,30/06/2019 10:19:25,1961,72,180,16,29.4,5.6,23.7,14.3,
Bengaluru,Zone 9,1,4,12:00 to 16:00,30-06-2019,30/06/2019 14:23:19,1981,75,99,9,33.3,6.4,26.9,11.8,
Bengaluru,Zone 9,1,4,16:00 to 20:00,30-06-2019,30/06/2019 16:06:09,1937,71,165,11,33.9,6.5,27.4,11.7,
Bengaluru,Zone 9,1,4,20:00 to 00:00,30-06-2019,30/06/2019 22:02:55,1901,74,206,9,33.7,6.5,27.2,15.7,
Bengaluru,Zone 9,1,4,00:00 to 04:00,30-06-2019,30/06/2019 01:14:21,1993,69,198,8,25.4,4.9,20.5,14.9,
Bengaluru,Zone 9,1,4,04:00 to 08.00,30-06-2019,30/06/2019 06:22:16,2068,73,105,18,24.8,4.8,20.0,12.5,
Bengaluru,Zone 9,1,4,08:00 to 12:00,30-06-2019,30/06/2019 10:34:18,2009,70,173,15,23.5,4.5,19.0,14.9,
Bengaluru,Zone 9,1,4,12:00 to 16:00,30-06-2019,30/06/2019 14:25:52,2065,73,103,17,34.5,6.6,27.8,13.4,
Bengaluru,Zone 9,1,4,16:00 to 20:00,30-06-2019,30/06/2019 17:30:15,1958,75,161,12,33.2,6.4,26.9,11.9,
Bengaluru,Zone 9,1,4,20:00 to 00:00,30-06-2019,30/06/2019 23:33:58,1984,73,201,10,24.1,4.6,19.5,10.9,
Bengaluru,Zone 9,1,5,00:00 to 04:00,01-07-2019,01/07/2019 01:34:29,1976,73,197,18,29.1,5.6,23.5,9.3,
Bengaluru,Zone 9,1,5,04:00 to 08.00,01-07-2019,01/07/2019 05:43:47,2092,75,100,14,31.7,6.1,25.6,10.0,
Bengaluru,Zone 9,1,5,08:00 to 12:00,01-07-2019,01/07/2019 09:55:40,1905,67,176,14,26.5,5.1,21.4,11.1,
Bengaluru,Zone 9,1,5,12:00 to 16:00,01-07-2019,01/07/2019 14:30:43,1966,74,91,17,34.1,6.6,27.5,10.7,
Bengaluru,Zone 9,1,5,16:00 to 20:00,01-07-2019,01/07/2019 16:00:32,2091,74,178,17,25.8,5.0,20.8,15.9,
Bengaluru,Zone 9,1,5,20:00 to 00:00,01-07-2019,01/07/2019 22:10:36,1915,74,204,16,31.7,6.1,25.6,14.4,
Bengaluru,Zone 9,1,6,00:00 to 04:00,02-07-2019,02/07/2019 03:12:39,1910,75,190,11,28.6,5.5,23.1,14.1,
Bengaluru,Zone 9,1,6,04:00 to 08.00,02-07-2019,02/07/2019 06:41:18,2046,68,96,15,30.3,5.8,24.4,9.9,
Bengaluru,Zone 9,1,6,08:00 to 12:00,02-07-2019,02/07/2019 11:12:29,2058,68,180,15,34.8,6.7,28.1,13.2,
Bengaluru,Zone 9,1,6,12:00 to 16:00,02-07-2019,02/07/2019 13:48:42,2078,75,93,16,25.0,4.8,20.2,12.8,
Bengaluru,Zone 9,1,6,16:00 to 20:00,02-07-2019,02/07/2019 18:33:08,1982,75,161,15,34.4,6.6,27.8,15.5,
Bengaluru,Zone 9,1,6,20:00 to 00:00,02-07-2019,02/07/2019 23:49:17,2015,73,202,16,27.5,5.3,22.2,14.9,
Bengaluru,Zone 9,1,7,00:00 to 04:00,03-07-2019,03/07/2019 03:00:08,2048,66,197,16,28.2,5.4,22.8,14.0,
Bengaluru,Zone 9,1,7,04:00 to 08.00,03-07-2019,03/07/2019 07:48:06,2049,74,87,16,32.4,6.2,26.2,12.9,
Bengaluru,Zone 9,1,7,08:00 to 12:00,03-07-2019,03/07/2019 09:12:52,2023,69,166,14,23.9,4.6,19.3,14.3,
Bengaluru,Zone 9,1,7,12:00 to 16:00,03-07-2019,03/07/2019 13:04:52,2096,70,99,17,26.5,5.1,21.4,12.4,
Bengaluru,Zone 9,1,7,16:00 to 20:00,03-07-2019,03/07/2019 19:52:36,2079,73,160,11,27.1,5.2,21.9,15.6,
Bengaluru,Zone 9,1,7,20:00 to 00:00,03-07-2019,03/07/2019 22:21:45,2027,73,205,9,28.6,5.5,23.1,14.5,
Bengaluru,Zone 10,1,1,00:00 to 04:00,27-06-2019,27/06/2019 01:14:52,2085,75,200,14,34.0,6.5,27.4,10.2,
Bengaluru,Zone 10,1,1,04:00 to 08.00,27-06-2019,27/06/2019 05:45:16,1963,73,97,9,28.4,5.5,22.9,13.9,
Bengaluru,Zone 10,1,1,08:00 to 12:00,27-06-2019,27/06/2019 08:03:15,1972,70,177,11,25.6,4.9,20.7,14.0,
Bengaluru,Zone 10,1,1,12:00 to 16:00,27-06-2019,27/06/2019 15:56:12,1963,71,91,13,24.8,4.8,20.0,12.0,
Bengaluru,Zone 10,1,1,16:00 to 20:00,27-06-2019,27/06/2019 17:14:03,1976,75,167,8,33.4,6.4,27.0,10.7,
Bengaluru,Zone 10,1,1,20:00 to 00:00,27-06-2019,27/06/2019 22:31:40,2056,73,209,17,23.3,4.5,18.8,14.1,
Bengaluru,Zone 10,1,2,00:00 to 04:00,28-06-2019,28/06/2019 03:24:10,2047,67,198,14,33.2,6.4,26.8,14.1,
Bengaluru,Zone 10,1,2,04:00 to 08.00,28-06-2019,28/06/2019 05:18:51,2033,66,98,10,28.8,5.5,23.3,12.5,
Bengaluru,Zone 10,1,2,08:00 to 12:00,28-06-2019,28/06/2019 09:34:01,2014,72,165,13,26.8,5.2,21.6,9.7,
Bengaluru,Zone 10,1,2,12:00 to 16:00,28-06-2019,28/06/2019 14:32:00,2075,66,99,16,33.4,6.4,27.0,14.9,
Bengaluru,Zone 10,1,2,16:00 to 20:00,28-06-2019,28/06/2019 18:18:33,2056,70,173,18,32.2,6.2,26.0,10.7,
Bengaluru,Zone 10,1,2,20:00 to 00:00,28-06-2019,28/06/2019 23:27:21,2061,71,207,11,23.1,4.5,18.7,11.7,
Bengaluru,Zone 10,1,4,00:00 to 04:00,30-06-2019,30/06/2019 02:47:33,1933,71,194,15,24.7,4.8,20.0,10.1,
Bengaluru,Zone 10,1,4,04:00 to 08.00,30-06-2019,30/06/2019 06:08:37,2013,68,85,16,24.4,4.7,19.7,10.4,
Bengaluru,Zone 10,1,4,08:00 to 12:00,30-06-2019,30/06/2019 11:00:07,1921,73,172,14,27.7,5.3,22.4,9.7,
Bengaluru,Zone 10,1,4,12:00 to 16:00,30-06-2019,30/06/2019 14:50:29,2070,71,91,18,32.1,6.2,25.9,16.0,
Bengaluru,Zone 10,1,4,16:00 to 20:00,30-06-2019,30/06/2019 19:00:55,1978,67,178,18,31.2,6.0,25.2,11.1,
Bengaluru,Zone 10,1,4,20:00 to 00:00,30-06-2019,30/06/2019 20:55:37,2069,67,202,16,25.9,5.0,21.0,13.6,
Bengaluru,Zone 10,1,4,00:00 to 04:00,30-06-2019,30/06/2019 01:07:16,2074,73,194,8,25.2,4.9,20.4,9.1,
Bengaluru,Zone 10,1,4,04:00 to 08.00,30-06-2019,30/06/2019 04:24:10,2070,69,85,11,27.0,5.2,21.8,13.0,
Bengaluru,Zone 10,1,4,08:00 to 12:00,30-06-2019,30/06/2019 09:40:39,1967,66,179,12,27.1,5.2,21.9,15.9,
Bengaluru,Zone 10,1,4,12:00 to 16:00,30-06-2019,30/06/2019 13:29:44,2076,68,105,9,31.7,6.1,25.6,9.9,
Bengaluru,Zone 10,1,4,16:00 to 20:00,30-06-2019,30/06/2019 17:04:24,2044,75,171,11,23.8,4.6,19.3,13.4,
Bengaluru,Zone 10,1,4,20:00 to 00:00,30-06-2019,30/06/2019 20:51:06,1990,72,201,12,27.8,5.4,22.5,11.8,
Bengaluru,Zone 10,1,5,00:00 to 04:00,01-07-2019,01/07/2019 03:05:34,2003,74,190,8,27.0,5.2,21.8,14.6,
Bengaluru,Zone 10,1,5,04:00 to 08.00,01-07-2019,01/07/2019 07:51:06,2089,73,90,13,26.5,5.1,21.4,14.1,
Bengaluru,Zone 10,1,5,08:00 to 12:00,01-07-2019,01/07/2019 08:18:47,1937,72,178,17,25.4,4.9,20.5,12.4,
Bengaluru,Zone 10,1,5,12:00 to 16:00,01-07-2019,01/07/2019 13:32:58,2005,73,90,8,32.0,6.2,25.9,14.5,
Bengaluru,Zone 10,1,5,16:00 to 20:00,01-07-2019,01/07/2019 18:29:48,2014,69,170,13,24.2,4.7,19.5,14.2,
Bengaluru,Zone 10,1,5,20:00 to 00:00,01-07-2019,01/07/2019 22:52:43,2025,70,205,12,25.6,4.9,20.7,12.9,
Bengaluru,Zone 10,1,6,00:00 to 04:00,02-07-2019,02/07/2019 03:50:28,1992,66,194,16,27.3,5.2,22.0,15.9,
Bengaluru,Zone 10,1,6,04:00 to 08.00,02-07-2019,02/07/2019 06:44:49,1945,73,101,17,31.0,6.0,25.0,12.8,
Bengaluru,Zone 10,1,6,08:00 to 12:00,02-07-2019,02/07/2019 10:44:35,2021,70,166,14,32.9,6.3,26.5,11.0,
Bengaluru,Zone 10,1,6,12:00 to 16:00,02-07-2019,02/07/2019 12:22:08,1958,71,94,8,25.9,5.0,20.9,9.7,
Bengaluru,Zone 10,1,6,16:00 to 20:00,02-07-2019,02/07/2019 18:32:22,2028,73,160,10,35.0,6.7,28.3,10.1,
Bengaluru,Zone 10,1,6,20:00 to 00:00,02-07-2019,02/07/2019 20:14:28,2069,70,201,14,28.8,5.5,23.3,10.6,
Bengaluru,Zone 10,1,7,00:00 to 04:00,03-07-2019,03/07/2019 01:08:38,1906,68,191,9,24.8,4.8,20.1,10.8,
Bengaluru,Zone 10,1,7,04:00 to 08.00,03-07-2019,03/07/2019 07:52:26,1910,70,97,11,24.7,4.7,19.9,15.5,
Bengaluru,Zone 10,1,7,08:00 to 12:00,03-07-2019,03/07/2019 09:28:07,1928,68,171,16,24.5,4.7,19.8,14.5,
Bengaluru,Zone 10,1,7,12:00 to 16:00,03-07-2019,03/07/2019 12:05:57,2021,75,105,8,28.8,5.5,23.3,11.3,
Bengaluru,Zone 10,1,7,16:00 to 20:00,03-07-2019,03/07/2019 19:16:37,2094,70,165,16,24.1,4.6,19.5,9.5,
Bengaluru,Zone 10,1,7,20:00 to 00:00,03-07-2019,03/07/2019 21:57:11,1906,71,203,17,23.7,4.6,19.1,11.5,
Bengaluru,Zone 1,2,1,00:00 to 04:00,04-07-2019,04/07/2019 00:46:46,2043,73,198,17,24.8,4.8,20.0,12.7,
Bengaluru,Zone 1,2,1,04:00 to 08.00,04-07-2019,04/07/2019 07:06:17,2089,75,98,13,28.4,5.5,22.9,12.0,
Bengaluru,Zone 1,2,1,08:00 to 12:00,04-07-2019,04/07/2019 10:03:07,1923,72,166,18,25.4,4.9,20.5,12.7,
Bengaluru,Zone 1,2,1,12:00 to 16:00,04-07-2019,04/07/2019 15:24:14,1917,71,97,12,33.7,6.5,27.2,12.3,
Bengaluru,Zone 1,2,1,16:00 to 20:00,04-07-2019,04/07/2019 19:21:26,1945,70,161,12,33.4,6.4,27.0,9.4,
Bengaluru,Zone 1,2,1,20:00 to 00:00,04-07-2019,04/07/2019 22:24:09,1988,68,206,9,26.2,5.0,21.2,11.2,
Bengaluru,Zone 1,2,2,00:00 to 04:00,05-07-2019,05/07/2019 03:22:57,2018,72,199,15,34.9,6.7,28.2,11.4,
Bengaluru,Zone 1,2,2,04:00 to 08.00,05-07-2019,05/07/2019 05:35:38,1988,74,88,13,33.2,6.4,26.8,12.2,
Bengaluru,Zone 1,2,2,08:00 to 12:00,05-07-2019,05/07/2019 09:16:23,2017,75,165,16,23.1,4.4,18.6,12.1,
Bengaluru,Zone 1,2,2,12:00 to 16:00,05-07-2019,05/07/2019 13:55:57,2080,71,95,9,34.5,6.6,27.9,12.0,
